row,Cancer,Year,Sex,Age,Risk,Risk_1_X),Type
2926,Melanoma of the skin,2022,Males,before age 10,0.0,. .,Death
2928,Melanoma of the skin,2022,Males,before age 20,0.0006,n.p.,Death
2930,Melanoma of the skin,2022,Males,before age 30,0.0006,n.p.,Death
2932,Melanoma of the skin,2022,Males,before age 40,0.0058,n.p.,Death
2934,Melanoma of the skin,2022,Males,before age 50,0.0153,"6,546",Death
2936,Melanoma of the skin,2022,Males,before age 60,0.0634,"1,577",Death
2938,Melanoma of the skin,2022,Males,before age 70,0.1711,585,Death
2940,Melanoma of the skin,2022,Males,before age 80,0.409,245,Death
2942,Melanoma of the skin,2022,Males,before age 90,0.7807,128,Death
2945,Melanoma of the skin,2022,Females,before age 10,0.0,. .,Death
2947,Melanoma of the skin,2022,Females,before age 20,0.0,. .,Death
2949,Melanoma of the skin,2022,Females,before age 30,0.0017,n.p.,Death
2951,Melanoma of the skin,2022,Females,before age 40,0.0069,n.p.,Death
2953,Melanoma of the skin,2022,Females,before age 50,0.0174,"5,738",Death
2955,Melanoma of the skin,2022,Females,before age 60,0.0382,"2,617",Death
2957,Melanoma of the skin,2022,Females,before age 70,0.081,"1,235",Death
2959,Melanoma of the skin,2022,Females,before age 80,0.1813,552,Death
2961,Melanoma of the skin,2022,Females,before age 90,0.3312,302,Death
2964,Melanoma of the skin,2022,Persons,before age 10,0.0,. .,Death
2966,Melanoma of the skin,2022,Persons,before age 20,0.0003,n.p.,Death
2968,Melanoma of the skin,2022,Persons,before age 30,0.0011,n.p.,Death
2970,Melanoma of the skin,2022,Persons,before age 40,0.0063,"15,789",Death
2972,Melanoma of the skin,2022,Persons,before age 50,0.0163,"6,117",Death
2974,Melanoma of the skin,2022,Persons,before age 60,0.0507,"1,971",Death
2976,Melanoma of the skin,2022,Persons,before age 70,0.1258,795,Death
2978,Melanoma of the skin,2022,Persons,before age 80,0.2966,337,Death
2980,Melanoma of the skin,2022,Persons,before age 90,0.5595,179,Death
2983,Melanoma of the skin,2023,Males,before age 10,0.0,. .,Death
2985,Melanoma of the skin,2023,Males,before age 20,0.0,. .,Death
2987,Melanoma of the skin,2023,Males,before age 30,0.0,. .,Death
2989,Melanoma of the skin,2023,Males,before age 40,0.0046,n.p.,Death
2991,Melanoma of the skin,2023,Males,before age 50,0.0158,"6,332",Death
2993,Melanoma of the skin,2023,Males,before age 60,0.052,"1,924",Death
2995,Melanoma of the skin,2023,Males,before age 70,0.1427,701,Death
2997,Melanoma of the skin,2023,Males,before age 80,0.3639,275,Death
2999,Melanoma of the skin,2023,Males,before age 90,0.7034,142,Death
3002,Melanoma of the skin,2023,Females,before age 10,0.0,. .,Death
3004,Melanoma of the skin,2023,Females,before age 20,0.0,. .,Death
3006,Melanoma of the skin,2023,Females,before age 30,0.0011,n.p.,Death
3008,Melanoma of the skin,2023,Females,before age 40,0.0046,n.p.,Death
3010,Melanoma of the skin,2023,Females,before age 50,0.0157,"6,375",Death
3012,Melanoma of the skin,2023,Females,before age 60,0.0301,"3,321",Death
3014,Melanoma of the skin,2023,Females,before age 70,0.0698,"1,432",Death
3016,Melanoma of the skin,2023,Females,before age 80,0.1723,581,Death
3018,Melanoma of the skin,2023,Females,before age 90,0.3427,292,Death
3021,Melanoma of the skin,2023,Persons,before age 10,0.0,. .,Death
3023,Melanoma of the skin,2023,Persons,before age 20,0.0,. .,Death
3025,Melanoma of the skin,2023,Persons,before age 30,0.0005,n.p.,Death
3027,Melanoma of the skin,2023,Persons,before age 40,0.0046,n.p.,Death
3029,Melanoma of the skin,2023,Persons,before age 50,0.0157,"6,361",Death
3031,Melanoma of the skin,2023,Persons,before age 60,0.041,"2,441",Death
3033,Melanoma of the skin,2023,Persons,before age 70,0.106,944,Death
3035,Melanoma of the skin,2023,Persons,before age 80,0.2688,372,Death
3037,Melanoma of the skin,2023,Persons,before age 90,0.5245,191,Death
3040,Melanoma of the skin,2024,Males,before age 10,0.0,. .,Death
3042,Melanoma of the skin,2024,Males,before age 20,0.0,. .,Death
3044,Melanoma of the skin,2024,Males,before age 30,0.0,. .,Death
3046,Melanoma of the skin,2024,Males,before age 40,0.0035,n.p.,Death
3048,Melanoma of the skin,2024,Males,before age 50,0.0123,"8,122",Death
3050,Melanoma of the skin,2024,Males,before age 60,0.044,"2,272",Death
3052,Melanoma of the skin,2024,Males,before age 70,0.1264,791,Death
3054,Melanoma of the skin,2024,Males,before age 80,0.3401,294,Death
3056,Melanoma of the skin,2024,Males,before age 90,0.675,148,Death
3059,Melanoma of the skin,2024,Females,before age 10,0.0,. .,Death
3061,Melanoma of the skin,2024,Females,before age 20,0.0,. .,Death
3063,Melanoma of the skin,2024,Females,before age 30,0.0006,n.p.,Death
3065,Melanoma of the skin,2024,Females,before age 40,0.0031,n.p.,Death
3067,Melanoma of the skin,2024,Females,before age 50,0.0128,"7,833",Death
3069,Melanoma of the skin,2024,Females,before age 60,0.0241,"4,152",Death
3071,Melanoma of the skin,2024,Females,before age 70,0.0605,"1,652",Death
3073,Melanoma of the skin,2024,Females,before age 80,0.1619,618,Death
3075,Melanoma of the skin,2024,Females,before age 90,0.331,302,Death
3078,Melanoma of the skin,2024,Persons,before age 10,0.0,. .,Death
3080,Melanoma of the skin,2024,Persons,before age 20,0.0,. .,Death
3082,Melanoma of the skin,2024,Persons,before age 30,0.0003,n.p.,Death
3084,Melanoma of the skin,2024,Persons,before age 40,0.0033,n.p.,Death
3086,Melanoma of the skin,2024,Persons,before age 50,0.0125,"7,983",Death
3088,Melanoma of the skin,2024,Persons,before age 60,0.034,"2,943",Death
3090,Melanoma of the skin,2024,Persons,before age 70,0.0932,"1,073",Death
3092,Melanoma of the skin,2024,Persons,before age 80,0.2515,398,Death
3094,Melanoma of the skin,2024,Persons,before age 90,0.5043,198,Death
3097,Non-melanoma skin cancer (rare types),2007,Males,before age 10,,n.a.,Death
3099,Non-melanoma skin cancer (rare types),2007,Males,before age 20,,n.a.,Death
3101,Non-melanoma skin cancer (rare types),2007,Males,before age 30,,n.a.,Death
3103,Non-melanoma skin cancer (rare types),2007,Males,before age 40,,n.a.,Death
3105,Non-melanoma skin cancer (rare types),2007,Males,before age 50,,n.a.,Death
3107,Non-melanoma skin cancer (rare types),2007,Males,before age 60,,n.a.,Death
3109,Non-melanoma skin cancer (rare types),2007,Males,before age 70,,n.a.,Death
3111,Non-melanoma skin cancer (rare types),2007,Males,before age 80,,n.a.,Death
3113,Non-melanoma skin cancer (rare types),2007,Males,before age 90,,n.a.,Death
3116,Non-melanoma skin cancer (rare types),2007,Females,before age 10,,n.a.,Death
3118,Non-melanoma skin cancer (rare types),2007,Females,before age 20,,n.a.,Death
3120,Non-melanoma skin cancer (rare types),2007,Females,before age 30,,n.a.,Death
3122,Non-melanoma skin cancer (rare types),2007,Females,before age 40,,n.a.,Death
3124,Non-melanoma skin cancer (rare types),2007,Females,before age 50,,n.a.,Death
3126,Non-melanoma skin cancer (rare types),2007,Females,before age 60,,n.a.,Death
3128,Non-melanoma skin cancer (rare types),2007,Females,before age 70,,n.a.,Death
3130,Non-melanoma skin cancer (rare types),2007,Females,before age 80,,n.a.,Death
3132,Non-melanoma skin cancer (rare types),2007,Females,before age 90,,n.a.,Death
3135,Non-melanoma skin cancer (rare types),2007,Persons,before age 10,,n.a.,Death
3137,Non-melanoma skin cancer (rare types),2007,Persons,before age 20,,n.a.,Death
3139,Non-melanoma skin cancer (rare types),2007,Persons,before age 30,,n.a.,Death
3141,Non-melanoma skin cancer (rare types),2007,Persons,before age 40,,n.a.,Death
3143,Non-melanoma skin cancer (rare types),2007,Persons,before age 50,,n.a.,Death
3145,Non-melanoma skin cancer (rare types),2007,Persons,before age 60,,n.a.,Death
3147,Non-melanoma skin cancer (rare types),2007,Persons,before age 70,,n.a.,Death
3149,Non-melanoma skin cancer (rare types),2007,Persons,before age 80,,n.a.,Death
3151,Non-melanoma skin cancer (rare types),2007,Persons,before age 90,,n.a.,Death
3154,Non-melanoma skin cancer (rare types),2008,Males,before age 10,,n.a.,Death
3156,Non-melanoma skin cancer (rare types),2008,Males,before age 20,,n.a.,Death
3158,Non-melanoma skin cancer (rare types),2008,Males,before age 30,,n.a.,Death
3160,Non-melanoma skin cancer (rare types),2008,Males,before age 40,,n.a.,Death
3162,Non-melanoma skin cancer (rare types),2008,Males,before age 50,,n.a.,Death
3164,Non-melanoma skin cancer (rare types),2008,Males,before age 60,,n.a.,Death
3166,Non-melanoma skin cancer (rare types),2008,Males,before age 70,,n.a.,Death
3168,Non-melanoma skin cancer (rare types),2008,Males,before age 80,,n.a.,Death
3170,Non-melanoma skin cancer (rare types),2008,Males,before age 90,,n.a.,Death
3173,Non-melanoma skin cancer (rare types),2008,Females,before age 10,,n.a.,Death
3175,Non-melanoma skin cancer (rare types),2008,Females,before age 20,,n.a.,Death
3177,Non-melanoma skin cancer (rare types),2008,Females,before age 30,,n.a.,Death
3179,Non-melanoma skin cancer (rare types),2008,Females,before age 40,,n.a.,Death
3181,Non-melanoma skin cancer (rare types),2008,Females,before age 50,,n.a.,Death
3183,Non-melanoma skin cancer (rare types),2008,Females,before age 60,,n.a.,Death
3185,Non-melanoma skin cancer (rare types),2008,Females,before age 70,,n.a.,Death
3187,Non-melanoma skin cancer (rare types),2008,Females,before age 80,,n.a.,Death
3189,Non-melanoma skin cancer (rare types),2008,Females,before age 90,,n.a.,Death
3192,Non-melanoma skin cancer (rare types),2008,Persons,before age 10,,n.a.,Death
3194,Non-melanoma skin cancer (rare types),2008,Persons,before age 20,,n.a.,Death
3196,Non-melanoma skin cancer (rare types),2008,Persons,before age 30,,n.a.,Death
3198,Non-melanoma skin cancer (rare types),2008,Persons,before age 40,,n.a.,Death
3200,Non-melanoma skin cancer (rare types),2008,Persons,before age 50,,n.a.,Death
3202,Non-melanoma skin cancer (rare types),2008,Persons,before age 60,,n.a.,Death
3204,Non-melanoma skin cancer (rare types),2008,Persons,before age 70,,n.a.,Death
3206,Non-melanoma skin cancer (rare types),2008,Persons,before age 80,,n.a.,Death
3208,Non-melanoma skin cancer (rare types),2008,Persons,before age 90,,n.a.,Death
3211,Non-melanoma skin cancer (rare types),2009,Males,before age 10,,n.a.,Death
3213,Non-melanoma skin cancer (rare types),2009,Males,before age 20,,n.a.,Death
3215,Non-melanoma skin cancer (rare types),2009,Males,before age 30,,n.a.,Death
3217,Non-melanoma skin cancer (rare types),2009,Males,before age 40,,n.a.,Death
3219,Non-melanoma skin cancer (rare types),2009,Males,before age 50,,n.a.,Death
3221,Non-melanoma skin cancer (rare types),2009,Males,before age 60,,n.a.,Death
3223,Non-melanoma skin cancer (rare types),2009,Males,before age 70,,n.a.,Death
3225,Non-melanoma skin cancer (rare types),2009,Males,before age 80,,n.a.,Death
3227,Non-melanoma skin cancer (rare types),2009,Males,before age 90,,n.a.,Death
3230,Non-melanoma skin cancer (rare types),2009,Females,before age 10,,n.a.,Death
3232,Non-melanoma skin cancer (rare types),2009,Females,before age 20,,n.a.,Death
3234,Non-melanoma skin cancer (rare types),2009,Females,before age 30,,n.a.,Death
3236,Non-melanoma skin cancer (rare types),2009,Females,before age 40,,n.a.,Death
3238,Non-melanoma skin cancer (rare types),2009,Females,before age 50,,n.a.,Death
3240,Non-melanoma skin cancer (rare types),2009,Females,before age 60,,n.a.,Death
3242,Non-melanoma skin cancer (rare types),2009,Females,before age 70,,n.a.,Death
3244,Non-melanoma skin cancer (rare types),2009,Females,before age 80,,n.a.,Death
3246,Non-melanoma skin cancer (rare types),2009,Females,before age 90,,n.a.,Death
3249,Non-melanoma skin cancer (rare types),2009,Persons,before age 10,,n.a.,Death
3251,Non-melanoma skin cancer (rare types),2009,Persons,before age 20,,n.a.,Death
3253,Non-melanoma skin cancer (rare types),2009,Persons,before age 30,,n.a.,Death
3255,Non-melanoma skin cancer (rare types),2009,Persons,before age 40,,n.a.,Death
3257,Non-melanoma skin cancer (rare types),2009,Persons,before age 50,,n.a.,Death
3259,Non-melanoma skin cancer (rare types),2009,Persons,before age 60,,n.a.,Death
3261,Non-melanoma skin cancer (rare types),2009,Persons,before age 70,,n.a.,Death
3263,Non-melanoma skin cancer (rare types),2009,Persons,before age 80,,n.a.,Death
3265,Non-melanoma skin cancer (rare types),2009,Persons,before age 90,,n.a.,Death
3268,Non-melanoma skin cancer (rare types),2010,Males,before age 10,,n.a.,Death
3270,Non-melanoma skin cancer (rare types),2010,Males,before age 20,,n.a.,Death
3272,Non-melanoma skin cancer (rare types),2010,Males,before age 30,,n.a.,Death
3274,Non-melanoma skin cancer (rare types),2010,Males,before age 40,,n.a.,Death
3276,Non-melanoma skin cancer (rare types),2010,Males,before age 50,,n.a.,Death
3278,Non-melanoma skin cancer (rare types),2010,Males,before age 60,,n.a.,Death
3280,Non-melanoma skin cancer (rare types),2010,Males,before age 70,,n.a.,Death
3282,Non-melanoma skin cancer (rare types),2010,Males,before age 80,,n.a.,Death
3284,Non-melanoma skin cancer (rare types),2010,Males,before age 90,,n.a.,Death
3287,Non-melanoma skin cancer (rare types),2010,Females,before age 10,,n.a.,Death
3289,Non-melanoma skin cancer (rare types),2010,Females,before age 20,,n.a.,Death
3291,Non-melanoma skin cancer (rare types),2010,Females,before age 30,,n.a.,Death
3293,Non-melanoma skin cancer (rare types),2010,Females,before age 40,,n.a.,Death
3295,Non-melanoma skin cancer (rare types),2010,Females,before age 50,,n.a.,Death
3297,Non-melanoma skin cancer (rare types),2010,Females,before age 60,,n.a.,Death
3299,Non-melanoma skin cancer (rare types),2010,Females,before age 70,,n.a.,Death
3301,Non-melanoma skin cancer (rare types),2010,Females,before age 80,,n.a.,Death
3303,Non-melanoma skin cancer (rare types),2010,Females,before age 90,,n.a.,Death
3306,Non-melanoma skin cancer (rare types),2010,Persons,before age 10,,n.a.,Death
3308,Non-melanoma skin cancer (rare types),2010,Persons,before age 20,,n.a.,Death
3310,Non-melanoma skin cancer (rare types),2010,Persons,before age 30,,n.a.,Death
3312,Non-melanoma skin cancer (rare types),2010,Persons,before age 40,,n.a.,Death
3314,Non-melanoma skin cancer (rare types),2010,Persons,before age 50,,n.a.,Death
3316,Non-melanoma skin cancer (rare types),2010,Persons,before age 60,,n.a.,Death
3318,Non-melanoma skin cancer (rare types),2010,Persons,before age 70,,n.a.,Death
3320,Non-melanoma skin cancer (rare types),2010,Persons,before age 80,,n.a.,Death
3322,Non-melanoma skin cancer (rare types),2010,Persons,before age 90,,n.a.,Death
3325,Non-melanoma skin cancer (rare types),2011,Males,before age 10,,n.a.,Death
3327,Non-melanoma skin cancer (rare types),2011,Males,before age 20,,n.a.,Death
3329,Non-melanoma skin cancer (rare types),2011,Males,before age 30,,n.a.,Death
3331,Non-melanoma skin cancer (rare types),2011,Males,before age 40,,n.a.,Death
3333,Non-melanoma skin cancer (rare types),2011,Males,before age 50,,n.a.,Death
3335,Non-melanoma skin cancer (rare types),2011,Males,before age 60,,n.a.,Death
3337,Non-melanoma skin cancer (rare types),2011,Males,before age 70,,n.a.,Death
3339,Non-melanoma skin cancer (rare types),2011,Males,before age 80,,n.a.,Death
3341,Non-melanoma skin cancer (rare types),2011,Males,before age 90,,n.a.,Death
3344,Non-melanoma skin cancer (rare types),2011,Females,before age 10,,n.a.,Death
3346,Non-melanoma skin cancer (rare types),2011,Females,before age 20,,n.a.,Death
3348,Non-melanoma skin cancer (rare types),2011,Females,before age 30,,n.a.,Death
3350,Non-melanoma skin cancer (rare types),2011,Females,before age 40,,n.a.,Death
3352,Non-melanoma skin cancer (rare types),2011,Females,before age 50,,n.a.,Death
3354,Non-melanoma skin cancer (rare types),2011,Females,before age 60,,n.a.,Death
3356,Non-melanoma skin cancer (rare types),2011,Females,before age 70,,n.a.,Death
3358,Non-melanoma skin cancer (rare types),2011,Females,before age 80,,n.a.,Death
3360,Non-melanoma skin cancer (rare types),2011,Females,before age 90,,n.a.,Death
3363,Non-melanoma skin cancer (rare types),2011,Persons,before age 10,,n.a.,Death
3365,Non-melanoma skin cancer (rare types),2011,Persons,before age 20,,n.a.,Death
3367,Non-melanoma skin cancer (rare types),2011,Persons,before age 30,,n.a.,Death
3369,Non-melanoma skin cancer (rare types),2011,Persons,before age 40,,n.a.,Death
3371,Non-melanoma skin cancer (rare types),2011,Persons,before age 50,,n.a.,Death
3373,Non-melanoma skin cancer (rare types),2011,Persons,before age 60,,n.a.,Death
3375,Non-melanoma skin cancer (rare types),2011,Persons,before age 70,,n.a.,Death
3377,Non-melanoma skin cancer (rare types),2011,Persons,before age 80,,n.a.,Death
3379,Non-melanoma skin cancer (rare types),2011,Persons,before age 90,,n.a.,Death
3382,Non-melanoma skin cancer (rare types),2012,Males,before age 10,,n.a.,Death
3384,Non-melanoma skin cancer (rare types),2012,Males,before age 20,,n.a.,Death
3386,Non-melanoma skin cancer (rare types),2012,Males,before age 30,,n.a.,Death
3388,Non-melanoma skin cancer (rare types),2012,Males,before age 40,,n.a.,Death
3390,Non-melanoma skin cancer (rare types),2012,Males,before age 50,,n.a.,Death
3392,Non-melanoma skin cancer (rare types),2012,Males,before age 60,,n.a.,Death
3394,Non-melanoma skin cancer (rare types),2012,Males,before age 70,,n.a.,Death
3396,Non-melanoma skin cancer (rare types),2012,Males,before age 80,,n.a.,Death
3398,Non-melanoma skin cancer (rare types),2012,Males,before age 90,,n.a.,Death
3401,Non-melanoma skin cancer (rare types),2012,Females,before age 10,,n.a.,Death
3403,Non-melanoma skin cancer (rare types),2012,Females,before age 20,,n.a.,Death
3405,Non-melanoma skin cancer (rare types),2012,Females,before age 30,,n.a.,Death
3407,Non-melanoma skin cancer (rare types),2012,Females,before age 40,,n.a.,Death
3409,Non-melanoma skin cancer (rare types),2012,Females,before age 50,,n.a.,Death
3411,Non-melanoma skin cancer (rare types),2012,Females,before age 60,,n.a.,Death
3413,Non-melanoma skin cancer (rare types),2012,Females,before age 70,,n.a.,Death
3415,Non-melanoma skin cancer (rare types),2012,Females,before age 80,,n.a.,Death
3417,Non-melanoma skin cancer (rare types),2012,Females,before age 90,,n.a.,Death
3420,Non-melanoma skin cancer (rare types),2012,Persons,before age 10,,n.a.,Death
3422,Non-melanoma skin cancer (rare types),2012,Persons,before age 20,,n.a.,Death
3424,Non-melanoma skin cancer (rare types),2012,Persons,before age 30,,n.a.,Death
3426,Non-melanoma skin cancer (rare types),2012,Persons,before age 40,,n.a.,Death
3428,Non-melanoma skin cancer (rare types),2012,Persons,before age 50,,n.a.,Death
3430,Non-melanoma skin cancer (rare types),2012,Persons,before age 60,,n.a.,Death
3432,Non-melanoma skin cancer (rare types),2012,Persons,before age 70,,n.a.,Death
3434,Non-melanoma skin cancer (rare types),2012,Persons,before age 80,,n.a.,Death
3436,Non-melanoma skin cancer (rare types),2012,Persons,before age 90,,n.a.,Death
3439,Non-melanoma skin cancer (rare types),2013,Males,before age 10,,n.a.,Death
3441,Non-melanoma skin cancer (rare types),2013,Males,before age 20,,n.a.,Death
3443,Non-melanoma skin cancer (rare types),2013,Males,before age 30,,n.a.,Death
3445,Non-melanoma skin cancer (rare types),2013,Males,before age 40,,n.a.,Death
3447,Non-melanoma skin cancer (rare types),2013,Males,before age 50,,n.a.,Death
3449,Non-melanoma skin cancer (rare types),2013,Males,before age 60,,n.a.,Death
3451,Non-melanoma skin cancer (rare types),2013,Males,before age 70,,n.a.,Death
3453,Non-melanoma skin cancer (rare types),2013,Males,before age 80,,n.a.,Death
3455,Non-melanoma skin cancer (rare types),2013,Males,before age 90,,n.a.,Death
3458,Non-melanoma skin cancer (rare types),2013,Females,before age 10,,n.a.,Death
3460,Non-melanoma skin cancer (rare types),2013,Females,before age 20,,n.a.,Death
3462,Non-melanoma skin cancer (rare types),2013,Females,before age 30,,n.a.,Death
3464,Non-melanoma skin cancer (rare types),2013,Females,before age 40,,n.a.,Death
3466,Non-melanoma skin cancer (rare types),2013,Females,before age 50,,n.a.,Death
3468,Non-melanoma skin cancer (rare types),2013,Females,before age 60,,n.a.,Death
3470,Non-melanoma skin cancer (rare types),2013,Females,before age 70,,n.a.,Death
3472,Non-melanoma skin cancer (rare types),2013,Females,before age 80,,n.a.,Death
3474,Non-melanoma skin cancer (rare types),2013,Females,before age 90,,n.a.,Death
3477,Non-melanoma skin cancer (rare types),2013,Persons,before age 10,,n.a.,Death
3479,Non-melanoma skin cancer (rare types),2013,Persons,before age 20,,n.a.,Death
3481,Non-melanoma skin cancer (rare types),2013,Persons,before age 30,,n.a.,Death
3483,Non-melanoma skin cancer (rare types),2013,Persons,before age 40,,n.a.,Death
3485,Non-melanoma skin cancer (rare types),2013,Persons,before age 50,,n.a.,Death
3487,Non-melanoma skin cancer (rare types),2013,Persons,before age 60,,n.a.,Death
3489,Non-melanoma skin cancer (rare types),2013,Persons,before age 70,,n.a.,Death
3491,Non-melanoma skin cancer (rare types),2013,Persons,before age 80,,n.a.,Death
3493,Non-melanoma skin cancer (rare types),2013,Persons,before age 90,,n.a.,Death
3496,Non-melanoma skin cancer (rare types),2014,Males,before age 10,,n.a.,Death
3498,Non-melanoma skin cancer (rare types),2014,Males,before age 20,,n.a.,Death
3500,Non-melanoma skin cancer (rare types),2014,Males,before age 30,,n.a.,Death
3502,Non-melanoma skin cancer (rare types),2014,Males,before age 40,,n.a.,Death
3504,Non-melanoma skin cancer (rare types),2014,Males,before age 50,,n.a.,Death
3506,Non-melanoma skin cancer (rare types),2014,Males,before age 60,,n.a.,Death
3508,Non-melanoma skin cancer (rare types),2014,Males,before age 70,,n.a.,Death
3510,Non-melanoma skin cancer (rare types),2014,Males,before age 80,,n.a.,Death
3512,Non-melanoma skin cancer (rare types),2014,Males,before age 90,,n.a.,Death
3515,Non-melanoma skin cancer (rare types),2014,Females,before age 10,,n.a.,Death
3517,Non-melanoma skin cancer (rare types),2014,Females,before age 20,,n.a.,Death
3519,Non-melanoma skin cancer (rare types),2014,Females,before age 30,,n.a.,Death
3521,Non-melanoma skin cancer (rare types),2014,Females,before age 40,,n.a.,Death
3523,Non-melanoma skin cancer (rare types),2014,Females,before age 50,,n.a.,Death
3525,Non-melanoma skin cancer (rare types),2014,Females,before age 60,,n.a.,Death
3527,Non-melanoma skin cancer (rare types),2014,Females,before age 70,,n.a.,Death
3529,Non-melanoma skin cancer (rare types),2014,Females,before age 80,,n.a.,Death
3531,Non-melanoma skin cancer (rare types),2014,Females,before age 90,,n.a.,Death
3534,Non-melanoma skin cancer (rare types),2014,Persons,before age 10,,n.a.,Death
3536,Non-melanoma skin cancer (rare types),2014,Persons,before age 20,,n.a.,Death
3538,Non-melanoma skin cancer (rare types),2014,Persons,before age 30,,n.a.,Death
3540,Non-melanoma skin cancer (rare types),2014,Persons,before age 40,,n.a.,Death
3542,Non-melanoma skin cancer (rare types),2014,Persons,before age 50,,n.a.,Death
3544,Non-melanoma skin cancer (rare types),2014,Persons,before age 60,,n.a.,Death
3546,Non-melanoma skin cancer (rare types),2014,Persons,before age 70,,n.a.,Death
3548,Non-melanoma skin cancer (rare types),2014,Persons,before age 80,,n.a.,Death
3550,Non-melanoma skin cancer (rare types),2014,Persons,before age 90,,n.a.,Death
3553,Non-melanoma skin cancer (rare types),2015,Males,before age 10,,n.a.,Death
3555,Non-melanoma skin cancer (rare types),2015,Males,before age 20,,n.a.,Death
3557,Non-melanoma skin cancer (rare types),2015,Males,before age 30,,n.a.,Death
3559,Non-melanoma skin cancer (rare types),2015,Males,before age 40,,n.a.,Death
3561,Non-melanoma skin cancer (rare types),2015,Males,before age 50,,n.a.,Death
3563,Non-melanoma skin cancer (rare types),2015,Males,before age 60,,n.a.,Death
3565,Non-melanoma skin cancer (rare types),2015,Males,before age 70,,n.a.,Death
3567,Non-melanoma skin cancer (rare types),2015,Males,before age 80,,n.a.,Death
3569,Non-melanoma skin cancer (rare types),2015,Males,before age 90,,n.a.,Death
3572,Non-melanoma skin cancer (rare types),2015,Females,before age 10,,n.a.,Death
3574,Non-melanoma skin cancer (rare types),2015,Females,before age 20,,n.a.,Death
3576,Non-melanoma skin cancer (rare types),2015,Females,before age 30,,n.a.,Death
3578,Non-melanoma skin cancer (rare types),2015,Females,before age 40,,n.a.,Death
3580,Non-melanoma skin cancer (rare types),2015,Females,before age 50,,n.a.,Death
3582,Non-melanoma skin cancer (rare types),2015,Females,before age 60,,n.a.,Death
3584,Non-melanoma skin cancer (rare types),2015,Females,before age 70,,n.a.,Death
3586,Non-melanoma skin cancer (rare types),2015,Females,before age 80,,n.a.,Death
3588,Non-melanoma skin cancer (rare types),2015,Females,before age 90,,n.a.,Death
3591,Non-melanoma skin cancer (rare types),2015,Persons,before age 10,,n.a.,Death
3593,Non-melanoma skin cancer (rare types),2015,Persons,before age 20,,n.a.,Death
3595,Non-melanoma skin cancer (rare types),2015,Persons,before age 30,,n.a.,Death
3597,Non-melanoma skin cancer (rare types),2015,Persons,before age 40,,n.a.,Death
3599,Non-melanoma skin cancer (rare types),2015,Persons,before age 50,,n.a.,Death
3601,Non-melanoma skin cancer (rare types),2015,Persons,before age 60,,n.a.,Death
3603,Non-melanoma skin cancer (rare types),2015,Persons,before age 70,,n.a.,Death
3605,Non-melanoma skin cancer (rare types),2015,Persons,before age 80,,n.a.,Death
3607,Non-melanoma skin cancer (rare types),2015,Persons,before age 90,,n.a.,Death
3610,Non-melanoma skin cancer (rare types),2016,Males,before age 10,,n.a.,Death
3612,Non-melanoma skin cancer (rare types),2016,Males,before age 20,,n.a.,Death
3614,Non-melanoma skin cancer (rare types),2016,Males,before age 30,,n.a.,Death
3616,Non-melanoma skin cancer (rare types),2016,Males,before age 40,,n.a.,Death
3618,Non-melanoma skin cancer (rare types),2016,Males,before age 50,,n.a.,Death
3620,Non-melanoma skin cancer (rare types),2016,Males,before age 60,,n.a.,Death
3622,Non-melanoma skin cancer (rare types),2016,Males,before age 70,,n.a.,Death
3624,Non-melanoma skin cancer (rare types),2016,Males,before age 80,,n.a.,Death
3626,Non-melanoma skin cancer (rare types),2016,Males,before age 90,,n.a.,Death
3629,Non-melanoma skin cancer (rare types),2016,Females,before age 10,,n.a.,Death
3631,Non-melanoma skin cancer (rare types),2016,Females,before age 20,,n.a.,Death
3633,Non-melanoma skin cancer (rare types),2016,Females,before age 30,,n.a.,Death
3635,Non-melanoma skin cancer (rare types),2016,Females,before age 40,,n.a.,Death
3637,Non-melanoma skin cancer (rare types),2016,Females,before age 50,,n.a.,Death
3639,Non-melanoma skin cancer (rare types),2016,Females,before age 60,,n.a.,Death
3641,Non-melanoma skin cancer (rare types),2016,Females,before age 70,,n.a.,Death
3643,Non-melanoma skin cancer (rare types),2016,Females,before age 80,,n.a.,Death
3645,Non-melanoma skin cancer (rare types),2016,Females,before age 90,,n.a.,Death
3648,Non-melanoma skin cancer (rare types),2016,Persons,before age 10,,n.a.,Death
3650,Non-melanoma skin cancer (rare types),2016,Persons,before age 20,,n.a.,Death
3652,Non-melanoma skin cancer (rare types),2016,Persons,before age 30,,n.a.,Death
3654,Non-melanoma skin cancer (rare types),2016,Persons,before age 40,,n.a.,Death
3656,Non-melanoma skin cancer (rare types),2016,Persons,before age 50,,n.a.,Death
3658,Non-melanoma skin cancer (rare types),2016,Persons,before age 60,,n.a.,Death
3660,Non-melanoma skin cancer (rare types),2016,Persons,before age 70,,n.a.,Death
3662,Non-melanoma skin cancer (rare types),2016,Persons,before age 80,,n.a.,Death
3664,Non-melanoma skin cancer (rare types),2016,Persons,before age 90,,n.a.,Death
3667,Non-melanoma skin cancer (rare types),2017,Males,before age 10,,n.a.,Death
3669,Non-melanoma skin cancer (rare types),2017,Males,before age 20,,n.a.,Death
3671,Non-melanoma skin cancer (rare types),2017,Males,before age 30,,n.a.,Death
3673,Non-melanoma skin cancer (rare types),2017,Males,before age 40,,n.a.,Death
